product_id,product_name,category,brand,price,discount_pct,final_price,rating,num_reviews,delivery_time_min,city,seller,stock,sold_quantity,profit_margin_pct,is_organic,packaging_type,weight_g,shelf_life_days,reorder_level,demand_index,date_added,expiry_date,offer_type,delivery_status,Revenue,Profit_Amount
116,Coca-Cola Original Beverages 919,Beverages,Coca-Cola,41.84,20,33.47,4.9,376,31,Ahmedabad,SellerA,92,144,7.1,FALSE,Box,1000,380,18,49,11/30/2023,12/14/2024,FlatDiscount,On-Time,4819.68,342.19728000000003
117,Dove Family Pack Personal 831,Personal Care,Dove,220.27,0,220.27,4.0,298,35,Jaipur,SellerB,109,292,22.4,FALSE,Jar,400,876,21,79,2/21/2024,7/16/2026,None,On-Time,64318.840000000004,14407.420160000001
118,FreshFarm Organic Fruits 843,Fruits & Vegetables,FreshFarm,226.59,15,192.6,4.2,82,30,Ahmedabad,SellerB,124,363,30.5,FALSE,Bottle,100,5,24,83,1/11/2024,1/16/2024,None,Delayed,69913.8,21323.709
119,Britannia Daily Bakery 733,Bakery,Britannia,376.5,5,357.68,3.6,417,21,Mumbai,LocalMart,116,184,35.6,FALSE,Bottle,250,14,23,60,11/1/2024,11/15/2024,FlatDiscount,On-Time,65813.12,23429.47072
120,ITC Fresh Snacks 859,Snacks,ITC,271.2,5,257.64,4.5,454,15,Delhi,QuickStores,107,406,9.6,FALSE,Can,250,104,21,100,1/3/2024,4/16/2024,None,On-Time,104601.84,10041.776639999998
121,BakeHouse Lite Bakery 837,Bakery,BakeHouse,363.6,25,272.7,3.9,370,28,Jaipur,SellerA,79,0,35.5,TRUE,Packet,1000,12,15,8,4/9/2025,4/21/2025,None,Delayed,0.0,0.0
122,Pepsi Lite Beverages 564,Beverages,Pepsi,164.18,10,147.76,4.8,499,14,Delhi,SellerA,110,321,16.4,FALSE,Bottle,500,453,22,69,6/14/2024,9/10/2025,None,On-Time,47430.96,7778.6774399999995
123,Surf Excel Organic Household 251,Household,Surf Excel,784.8,0,784.8,4.2,182,37,Lucknow,QuickStores,72,114,34.0,TRUE,Can,250,1577,14,37,6/13/2025,10/7/2029,None,Delayed,89467.2,30418.847999999998
124,P&G Premium Personal 133,Personal Care,P&G,361.78,0,361.78,5.0,24,38,Jaipur,QuickStores,111,327,21.6,FALSE,Can,100,1384,22,97,7/31/2025,5/15/2029,FlatDiscount,Delayed,118302.06,25553.244960000004
125,Lizol Fresh Household 874,Household,Lizol,851.96,20,681.57,4.7,192,25,Hyderabad,QuickStores,96,207,37.8,TRUE,Bottle,1000,1216,19,51,3/6/2025,7/4/2028,None,On-Time,141084.99000000002,53330.126220000006
126,Minute Maid Daily Beverages 801,Beverages,Minute Maid,28.18,0,28.18,4.6,488,25,Chennai,DailyNeeds,88,54,35.4,TRUE,Box,300,328,17,31,3/1/2024,1/23/2025,None,On-Time,1521.72,538.68888
127,Tata Organic Grocery 443,Grocery,Tata,238.28,10,214.45,5.0,473,32,Jaipur,DailyNeeds,100,58,20.5,FALSE,Box,500,374,20,25,4/8/2024,4/17/2025,None,On-Time,12438.099999999999,2549.8104999999996
128,Modern Family Pack Bakery 73,Bakery,Modern,436.71,0,436.71,4.6,240,26,Hyderabad,LocalMart,114,78,25.0,FALSE,Can,500,2,22,34,12/18/2023,12/20/2023,None,On-Time,34063.38,8515.845
129,Modern Premium Bakery 917,Bakery,Modern,34.59,25,25.94,4.8,45,31,Hyderabad,SellerB,140,84,28.0,FALSE,Packet,500,2,28,37,12/11/2024,12/13/2024,None,On-Time,2178.96,610.1088000000001
130,Dove Classic Personal 445,Personal Care,Dove,799.55,0,799.55,4.2,282,31,Ahmedabad,LocalMart,105,66,19.1,TRUE,Bottle,200,1171,21,28,11/13/2024,1/28/2028,Buy1Get1,On-Time,52770.299999999996,10079.1273
131,Himalaya Fresh Personal 666,Personal Care,Himalaya,281.82,15,239.55,4.5,249,28,Hyderabad,LocalMart,80,218,5.2,FALSE,Jar,500,1335,16,48,4/11/2025,12/6/2028,None,On-Time,52221.9,2715.5388000000003
132,Minute Maid Daily Beverages 216,Beverages,Minute Maid,123.74,5,117.55,5.0,257,27,Jaipur,UrbanSeller,132,6,7.6,FALSE,Can,1500,362,26,15,3/12/2025,3/9/2026,Buy1Get1,On-Time,705.3,53.602799999999995
133,Aavin Daily Dairy 739,Dairy,Aavin,166.72,15,141.71,3.9,111,37,Hyderabad,LocalMart,110,36,16.9,TRUE,Can,1000,15,22,16,8/29/2025,9/13/2025,Buy1Get1,Delayed,5101.56,862.16364
134,Parle Family Pack Snacks 224,Snacks,Parle,120.26,5,114.25,4.7,358,47,Jaipur,DailyNeeds,96,42,37.4,FALSE,Pouch,200,157,19,29,11/16/2023,4/21/2024,None,On-Time,4798.5,1794.639
135,FreshFarm Lite Fruits 563,Fruits & Vegetables,FreshFarm,33.5,25,25.12,3.8,247,31,Jaipur,DailyNeeds,128,79,23.9,TRUE,Jar,250,11,25,17,5/27/2024,6/7/2024,FlatDiscount,Delayed,1984.48,474.29072
136,BakeHouse Lite Bakery 371,Bakery,BakeHouse,169.43,10,152.49,3.7,84,35,Ahmedabad,LocalMart,89,54,23.4,FALSE,Can,1000,5,17,23,7/6/2024,7/11/2024,None,On-Time,8234.460000000001,1926.86364
137,Dettol Fresh Household 756,Household,Dettol,723.59,0,723.59,3.4,427,32,Ahmedabad,QuickStores,110,113,27.2,FALSE,Box,200,1539,22,27,9/19/2025,12/6/2029,FlatDiscount,Delayed,81765.67,22240.26224
138,DailyGreens Original Fruits 347,Fruits & Vegetables,DailyGreens,381.05,10,342.94,4.2,29,22,Pune,UrbanSeller,77,372,36.5,FALSE,Jar,500,14,15,83,3/1/2025,3/15/2025,None,On-Time,127573.68,46564.39319999999
139,Dettol Original Household 161,Household,Dettol,385.75,0,385.75,3.8,286,38,Jaipur,SellerB,93,235,20.8,FALSE,Jar,300,472,18,47,2/7/2024,5/24/2025,None,Delayed,90651.25,18855.46
140,Fortune Premium Grocery 613,Grocery,Fortune,301.57,0,301.57,4.5,513,30,Bengaluru,DailyNeeds,107,86,24.1,FALSE,Packet,300,474,21,48,9/20/2024,1/7/2026,None,On-Time,25935.02,6250.339820000001
141,Fortune Premium Grocery 985,Grocery,Fortune,131.33,5,124.76,4.2,821,43,Bengaluru,DailyNeeds,125,6,30.1,TRUE,Packet,1000,370,25,0,8/19/2024,8/24/2025,Cashback,On-Time,748.5600000000001,225.31656000000004
142,Aashirvaad Organic Grocery 515,Grocery,Aashirvaad,352.37,30,246.66,4.5,372,44,Lucknow,LocalMart,95,16,17.4,FALSE,Can,1000,459,19,11,5/12/2024,8/14/2025,Cashback,On-Time,3946.56,686.70144
143,BakeHouse Organic Bakery 785,Bakery,BakeHouse,53.32,10,47.99,4.3,206,15,Delhi,UrbanSeller,105,14,28.4,FALSE,Bottle,750,8,21,3,4/7/2025,4/15/2025,None,On-Time,671.86,190.80824
144,Fortune Original Grocery 538,Grocery,Fortune,497.19,15,422.61,5.0,231,29,Kolkata,SellerA,78,51,23.8,FALSE,Box,500,489,15,36,6/15/2025,10/17/2026,Buy1Get1,On-Time,21553.11,5129.64018
145,Himalaya Premium Personal 733,Personal Care,Himalaya,104.44,10,94.0,3.8,112,37,Ahmedabad,QuickStores,82,210,34.5,FALSE,Jar,200,1673,16,57,8/25/2024,3/25/2029,None,On-Time,19740.0,6810.3
146,Tropicana Original Beverages 515,Beverages,Tropicana,189.52,10,170.57,4.3,412,31,Jaipur,QuickStores,116,17,17.6,FALSE,Can,300,480,23,7,7/7/2024,10/30/2025,FlatDiscount,On-Time,2899.69,510.34544
147,Patanjali Daily Grocery 129,Grocery,Patanjali,62.07,25,46.55,3.3,526,36,Jaipur,SellerA,82,75,22.4,FALSE,Can,250,348,16,18,9/27/2024,9/10/2025,Cashback,On-Time,3491.25,782.04
148,Lay's Classic Snacks 970,Snacks,Lay's,297.73,20,238.18,4.2,316,29,Ahmedabad,SellerA,121,285,15.7,FALSE,Packet,100,346,24,74,2/12/2025,1/24/2026,FlatDiscount,On-Time,67881.3,10657.364099999999
149,Gowardhan Organic Dairy 886,Dairy,Gowardhan,56.99,5,54.14,4.5,52,21,Kolkata,LocalMart,93,569,31.8,FALSE,Jar,250,24,18,100,12/28/2023,1/21/2024,Cashback,On-Time,30805.66,9796.19988
150,Britannia Organic Bakery 468,Bakery,Britannia,103.92,10,93.53,3.7,80,26,Bengaluru,UrbanSeller,109,276,20.1,FALSE,Box,750,9,21,62,11/17/2024,11/26/2024,None,On-Time,25814.28,5188.67028
151,Minute Maid Classic Beverages 232,Beverages,Minute Maid,119.46,10,107.51,3.7,371,23,Hyderabad,LocalMart,80,21,7.1,FALSE,Pouch,200,242,16,15,2/13/2025,10/13/2025,FlatDiscount,On-Time,2257.71,160.29741
152,FreshFarm Fresh Fruits 521,Fruits & Vegetables,FreshFarm,314.5,10,283.05,4.3,396,25,Bengaluru,QuickStores,85,38,8.5,TRUE,Pouch,1000,12,17,13,11/13/2023,11/25/2023,None,On-Time,10755.9,914.2515
153,Gowardhan Premium Dairy 300,Dairy,Gowardhan,185.35,0,185.35,4.3,525,25,Delhi,DailyNeeds,111,274,19.9,FALSE,Pouch,500,23,22,90,8/19/2024,9/11/2024,None,Delayed,50785.9,10106.3941
154,Dove Fresh Personal 359,Personal Care,Dove,130.65,20,104.52,3.5,70,33,Lucknow,SellerB,104,331,5.4,TRUE,Can,250,1647,20,78,9/22/2025,3/27/2030,None,On-Time,34596.119999999995,1868.1904799999998
155,Nivea Daily Personal 763,Personal Care,Nivea,350.44,10,315.4,3.9,163,26,Hyderabad,SellerB,91,50,24.2,FALSE,Bottle,300,980,18,18,10/21/2025,6/27/2028,None,On-Time,15769.999999999998,3816.3399999999992
156,Gowardhan Lite Dairy 620,Dairy,Gowardhan,135.42,20,108.34,4.2,303,22,Bengaluru,DailyNeeds,90,145,18.8,FALSE,Jar,250,21,18,36,11/10/2024,12/1/2024,None,On-Time,15709.300000000001,2953.3484000000003
157,Parle Organic Snacks 436,Snacks,Parle,143.24,15,121.75,3.9,451,39,Jaipur,LocalMart,80,47,27.3,FALSE,Can,300,305,16,27,5/28/2024,3/29/2025,Cashback,On-Time,5722.25,1562.1742500000003
158,Mother Dairy Fresh Dairy 809,Dairy,Mother Dairy,178.46,20,142.77,4.9,85,39,Ahmedabad,SellerB,124,213,28.8,FALSE,Packet,500,24,24,78,9/21/2024,10/15/2024,Buy1Get1,On-Time,30410.010000000002,8758.08288
159,Dove Organic Personal 418,Personal Care,Dove,62.09,0,62.09,4.0,136,31,Ahmedabad,DailyNeeds,92,20,32.1,FALSE,Box,300,1124,18,0,9/12/2024,10/11/2027,None,On-Time,1241.8000000000002,398.61780000000005
160,ITC Premium Snacks 317,Snacks,ITC,201.8,0,201.8,4.8,326,37,Jaipur,LocalMart,152,291,18.4,FALSE,Bottle,500,177,30,89,11/19/2024,5/15/2025,FlatDiscount,On-Time,58723.8,10805.179199999999
161,Dove Family Pack Personal 790,Personal Care,Dove,188.38,0,188.38,4.9,241,33,Ahmedabad,DailyNeeds,91,93,31.2,FALSE,Bottle,250,1484,18,55,3/11/2025,4/3/2029,None,Delayed,17519.34,5466.034079999999
162,Amul Classic Dairy 887,Dairy,Amul,210.47,15,178.9,4.0,559,19,Delhi,SellerA,98,60,26.5,FALSE,Pouch,500,7,19,2,6/7/2024,6/14/2024,FlatDiscount,On-Time,10734.0,2844.51
163,BakeHouse Family Pack Bakery 66,Bakery,BakeHouse,472.68,0,472.68,4.1,164,33,Lucknow,LocalMart,110,245,34.6,FALSE,Can,400,2,22,62,3/25/2025,3/27/2025,Cashback,On-Time,115806.6,40069.083600000005
164,Coca-Cola Classic Beverages 586,Beverages,Coca-Cola,322.84,5,306.7,4.1,234,36,Kolkata,SellerB,125,44,24.1,FALSE,Box,1000,130,25,24,11/13/2024,3/23/2025,FreeDelivery,On-Time,13494.8,3252.2468
165,ITC Organic Snacks 750,Snacks,ITC,295.55,25,221.66,4.4,570,26,Mumbai,UrbanSeller,126,274,24.0,TRUE,Pouch,750,254,25,76,11/17/2024,7/29/2025,FlatDiscount,On-Time,60734.84,14576.361599999998
166,Mother Dairy Classic Dairy 561,Dairy,Mother Dairy,163.97,10,147.57,4.5,539,13,Hyderabad,UrbanSeller,142,106,21.2,TRUE,Can,250,14,28,40,5/31/2024,6/14/2024,Cashback,On-Time,15642.42,3316.19304
167,Modern Premium Bakery 996,Bakery,Modern,24.48,0,24.48,4.1,139,16,Pune,LocalMart,107,307,11.6,FALSE,Box,100,5,21,86,6/20/2025,6/25/2025,None,On-Time,7515.360000000001,871.7817600000001
168,FreshFarm Organic Fruits 216,Fruits & Vegetables,FreshFarm,148.6,15,126.31,4.1,251,27,Kolkata,LocalMart,129,36,35.7,FALSE,Packet,250,15,25,9,10/2/2025,10/17/2025,Buy1Get1,On-Time,4547.16,1623.33612
169,P&G Classic Personal 497,Personal Care,P&G,797.18,5,757.32,5.0,221,27,Mumbai,QuickStores,120,100,5.1,FALSE,Box,100,1663,24,32,8/2/2024,2/20/2029,Buy1Get1,On-Time,75732.0,3862.3319999999994
170,Britannia Lite Snacks 492,Snacks,Britannia,189.68,5,180.2,3.9,192,48,Jaipur,UrbanSeller,87,479,26.1,FALSE,Bottle,200,102,17,100,7/28/2024,11/7/2024,None,Delayed,86315.79999999999,22528.4238
171,Tropicana Daily Beverages 419,Beverages,Tropicana,241.62,20,193.3,4.6,125,26,Mumbai,SellerA,124,367,29.8,FALSE,Box,200,157,24,82,1/25/2024,6/30/2024,None,On-Time,70941.1,21140.4478
172,FreshFarm Premium Fruits 141,Fruits & Vegetables,FreshFarm,317.56,10,285.8,3.6,119,33,Lucknow,SellerA,116,272,30.7,FALSE,Packet,100,7,23,46,12/24/2024,12/31/2024,None,On-Time,77737.6,23865.4432
173,ITC Lite Snacks 223,Snacks,ITC,299.52,25,224.64,3.7,166,33,Pune,QuickStores,105,372,18.4,TRUE,Bottle,750,201,21,78,1/1/2025,7/21/2025,None,Delayed,83566.08,15376.15872
174,Dove Fresh Personal 788,Personal Care,Dove,470.34,10,423.31,4.0,190,23,Ahmedabad,LocalMart,89,120,23.1,TRUE,Bottle,400,378,17,41,12/6/2024,12/19/2025,None,On-Time,50797.2,11734.1532
175,Nivea Daily Personal 490,Personal Care,Nivea,260.02,25,195.01,4.0,320,23,Jaipur,SellerB,109,171,21.9,FALSE,Packet,500,728,21,58,12/8/2024,12/6/2026,FreeDelivery,On-Time,33346.71,7302.929489999999
176,BakeHouse Fresh Bakery 383,Bakery,BakeHouse,84.07,0,84.07,4.2,139,32,Pune,DailyNeeds,109,253,9.7,FALSE,Can,250,12,21,51,5/13/2025,5/25/2025,None,Delayed,21269.71,2063.16187
177,Lay's Organic Snacks 901,Snacks,Lay's,227.9,15,193.72,4.1,396,28,Mumbai,DailyNeeds,116,73,31.6,FALSE,Bottle,400,138,23,16,1/3/2025,5/21/2025,Buy1Get1,On-Time,14141.56,4468.73296
178,BakeHouse Lite Bakery 597,Bakery,BakeHouse,235.88,15,200.5,4.2,131,19,Hyderabad,LocalMart,71,2,36.5,FALSE,Jar,200,3,14,2,7/8/2024,7/11/2024,FlatDiscount,On-Time,401.0,146.365
179,Gowardhan Daily Dairy 865,Dairy,Gowardhan,44.58,15,37.89,4.2,447,33,Mumbai,SellerA,66,332,39.3,FALSE,Packet,750,19,13,69,2/13/2025,3/4/2025,Buy1Get1,On-Time,12579.48,4943.73564
180,Minute Maid Premium Beverages 544,Beverages,Minute Maid,100.94,15,85.8,4.3,119,13,Pune,DailyNeeds,134,37,13.8,TRUE,Jar,300,268,26,14,9/11/2024,6/6/2025,None,On-Time,3174.6,438.0948
181,Modern Family Pack Bakery 149,Bakery,Modern,428.3,10,385.47,3.7,259,30,Ahmedabad,QuickStores,90,256,7.9,TRUE,Pouch,500,12,18,76,2/16/2024,2/28/2024,FlatDiscount,On-Time,98680.32,7795.74528
182,ITC Original Snacks 388,Snacks,ITC,142.91,10,128.62,4.4,352,29,Hyderabad,DailyNeeds,92,28,22.9,FALSE,Bottle,750,262,18,20,11/26/2023,8/14/2024,Buy1Get1,Delayed,3601.36,824.71144
183,BakeHouse Lite Bakery 448,Bakery,BakeHouse,407.07,10,366.36,3.9,14,22,Kolkata,SellerB,92,6,35.7,TRUE,Can,200,14,18,11,4/29/2025,5/13/2025,None,On-Time,2198.16,784.7431200000001
184,Britannia Organic Bakery 736,Bakery,Britannia,442.2,20,353.76,4.1,439,25,Lucknow,UrbanSeller,108,190,36.8,FALSE,Can,200,7,21,41,10/22/2024,10/29/2024,Cashback,On-Time,67214.4,24734.899199999996
185,Surf Excel Original Household 370,Household,Surf Excel,561.77,10,505.59,4.3,159,22,Kolkata,QuickStores,84,74,32.7,FALSE,Can,750,1221,16,29,6/29/2025,11/1/2028,None,On-Time,37413.659999999996,12234.26682
186,Tropicana Original Beverages 618,Beverages,Tropicana,208.49,10,187.64,4.0,289,37,Ahmedabad,QuickStores,89,347,16.1,FALSE,Can,200,533,17,85,10/29/2024,4/15/2026,FreeDelivery,On-Time,65111.079999999994,10482.883880000001
187,Lay's Family Pack Snacks 468,Snacks,Lay's,258.58,25,193.94,4.0,385,27,Ahmedabad,DailyNeeds,138,44,26.5,FALSE,Bottle,200,349,27,7,11/28/2023,11/11/2024,Buy1Get1,On-Time,8533.36,2261.3404
188,Aavin Fresh Dairy 600,Dairy,Aavin,57.53,20,46.02,4.2,423,36,Bengaluru,DailyNeeds,114,84,10.8,FALSE,Can,250,25,22,43,2/21/2024,3/17/2024,None,On-Time,3865.6800000000003,417.49344
189,P&G Family Pack Personal 609,Personal Care,P&G,709.08,5,673.63,4.8,150,39,Hyderabad,SellerA,140,25,35.0,FALSE,Box,100,1286,28,28,7/23/2024,1/30/2028,None,Delayed,16840.75,5894.2625
190,Britannia Fresh Bakery 264,Bakery,Britannia,413.15,10,371.83,3.7,235,39,Jaipur,UrbanSeller,111,47,34.0,FALSE,Bottle,250,14,22,0,5/26/2024,6/9/2024,Cashback,Delayed,17476.01,5941.8434
191,Dove Original Personal 381,Personal Care,Dove,288.11,0,288.11,4.6,187,25,Pune,QuickStores,109,100,31.2,TRUE,Bottle,750,486,21,15,8/6/2024,12/5/2025,Cashback,On-Time,28811.0,8989.032
192,Pepsi Original Beverages 778,Beverages,Pepsi,233.13,10,209.82,4.7,231,24,Kolkata,UrbanSeller,93,379,7.4,FALSE,Jar,1000,282,18,81,2/1/2025,11/10/2025,None,On-Time,79521.78,5884.61172
193,Patanjali Organic Grocery 761,Grocery,Patanjali,103.94,20,83.15,4.5,523,23,Chennai,DailyNeeds,144,90,12.4,TRUE,Jar,200,649,28,34,8/8/2025,5/19/2027,FlatDiscount,On-Time,7483.500000000001,927.9540000000001
194,Patanjali Fresh Grocery 489,Grocery,Patanjali,35.93,5,34.13,4.5,595,28,Kolkata,DailyNeeds,104,18,36.8,FALSE,Box,250,676,20,26,10/13/2024,8/20/2026,Cashback,On-Time,614.34,226.07712
195,Amul Family Pack Dairy 66,Dairy,Amul,180.85,10,162.76,4.1,129,22,Bengaluru,DailyNeeds,120,237,8.9,FALSE,Bottle,500,27,24,57,9/1/2024,9/28/2024,None,Delayed,38574.119999999995,3433.0966799999997
196,Surf Excel Daily Household 306,Household,Surf Excel,451.42,0,451.42,4.4,45,27,Chennai,UrbanSeller,148,229,33.2,TRUE,Packet,400,1797,29,62,6/23/2024,5/25/2029,None,On-Time,103375.18000000001,34320.559760000004
197,Tata Fresh Grocery 538,Grocery,Tata,28.64,30,20.05,3.7,191,34,Bengaluru,LocalMart,88,250,23.9,FALSE,Pouch,100,531,17,50,2/28/2024,8/12/2025,FreeDelivery,On-Time,5012.5,1197.9875
198,Tropicana Classic Beverages 284,Beverages,Tropicana,47.34,0,47.34,4.2,242,28,Mumbai,UrbanSeller,134,357,6.7,FALSE,Box,500,160,26,74,11/22/2024,5/1/2025,Buy1Get1,On-Time,16900.38,1132.3254600000002
199,Pepsi Classic Beverages 593,Beverages,Pepsi,317.47,20,253.98,4.7,475,35,Delhi,LocalMart,112,310,6.2,FALSE,Jar,300,411,22,72,3/31/2024,5/16/2025,Cashback,On-Time,78733.8,4881.4956
200,Britannia Classic Bakery 968,Bakery,Britannia,299.75,30,209.82,4.2,29,34,Bengaluru,SellerA,127,57,34.0,FALSE,Packet,500,14,25,29,3/19/2024,4/2/2024,None,On-Time,11959.74,4066.3115999999995
201,Britannia Premium Snacks 918,Snacks,Britannia,264.9,10,238.41,2.8,481,26,Pune,SellerB,111,332,20.5,FALSE,Jar,750,211,22,66,8/19/2025,3/18/2026,None,Delayed,79152.12,16226.1846
202,Lay's Lite Snacks 165,Snacks,Lay's,186.06,10,167.45,5.0,163,34,Ahmedabad,UrbanSeller,118,161,27.8,TRUE,Box,500,127,23,28,11/27/2024,4/3/2025,Cashback,On-Time,26959.449999999997,7494.7271
203,Himalaya Family Pack Personal 838,Personal Care,Himalaya,761.91,10,685.72,4.2,93,35,Delhi,LocalMart,67,134,6.6,FALSE,Pouch,100,1180,13,16,3/29/2025,6/21/2028,None,Delayed,91886.48000000001,6064.507680000001
204,DailyGreens Lite Fruits 134,Fruits & Vegetables,DailyGreens,64.61,5,61.38,3.5,233,34,Lucknow,LocalMart,113,169,5.3,TRUE,Box,100,11,22,38,5/23/2024,6/3/2024,FreeDelivery,On-Time,10373.220000000001,549.78066
205,Nivea Classic Personal 367,Personal Care,Nivea,198.68,0,198.68,4.0,299,19,Hyderabad,UrbanSeller,136,256,18.9,FALSE,Pouch,750,602,27,59,2/3/2025,9/28/2026,FlatDiscount,On-Time,50862.08,9612.93312
206,Coca-Cola Premium Beverages 774,Beverages,Coca-Cola,44.18,10,39.76,4.0,143,20,Delhi,SellerB,123,38,18.8,FALSE,Bottle,500,154,24,11,7/29/2024,12/30/2024,Buy1Get1,On-Time,1510.8799999999999,284.04544
207,Aavin Lite Dairy 328,Dairy,Aavin,128.58,5,122.15,4.3,358,33,Mumbai,QuickStores,120,54,29.0,TRUE,Packet,1000,23,24,17,10/30/2024,11/22/2024,None,Delayed,6596.1,1912.8690000000001
208,Minute Maid Original Beverages 311,Beverages,Minute Maid,53.35,5,50.68,3.1,424,25,Mumbai,LocalMart,121,65,28.4,FALSE,Jar,1500,91,24,12,12/12/2023,3/12/2024,Cashback,On-Time,3294.2,935.5527999999998
209,Gowardhan Daily Dairy 442,Dairy,Gowardhan,182.52,5,173.39,4.2,566,28,Bengaluru,SellerB,154,61,9.2,TRUE,Can,1000,14,30,30,9/21/2024,10/5/2024,None,Delayed,10576.789999999999,973.0646799999998
210,Dove Classic Personal 635,Personal Care,Dove,724.89,0,724.89,3.6,95,30,Mumbai,LocalMart,121,130,6.5,FALSE,Bottle,100,1186,24,27,1/6/2024,4/6/2027,Cashback,Delayed,94235.7,6125.320499999999
211,Dettol Classic Household 616,Household,Dettol,166.85,10,150.16,4.8,195,19,Delhi,QuickStores,102,476,14.6,FALSE,Jar,300,1315,20,100,11/8/2024,6/15/2028,FlatDiscount,On-Time,71476.16,10435.51936
212,ITC Original Snacks 56,Snacks,ITC,98.83,15,84.01,4.9,626,22,Hyderabad,SellerA,92,75,26.0,TRUE,Box,100,252,18,45,9/6/2024,5/16/2025,None,On-Time,6300.75,1638.195
213,Lay's Family Pack Snacks 111,Snacks,Lay's,214.62,15,182.43,3.7,134,19,Pune,SellerA,71,21,5.9,FALSE,Jar,500,294,14,6,1/22/2024,11/11/2024,FlatDiscount,On-Time,3831.03,226.03077000000002
214,FreshFarm Premium Fruits 495,Fruits & Vegetables,FreshFarm,261.87,10,235.68,3.9,208,26,Bengaluru,SellerB,93,44,12.6,FALSE,Packet,500,8,18,30,2/2/2025,2/10/2025,None,On-Time,10369.92,1306.6099199999999
215,ITC Classic Snacks 209,Snacks,ITC,296.53,10,266.88,3.8,123,30,Bengaluru,DailyNeeds,133,35,5.8,TRUE,Can,500,166,26,11,2/1/2025,7/17/2025,None,On-Time,9340.8,541.7664
216,Tata Original Grocery 876,Grocery,Tata,382.98,10,344.68,4.5,380,20,Pune,UrbanSeller,146,235,33.9,FALSE,Box,250,273,29,71,10/25/2025,7/25/2026,None,On-Time,80999.8,27458.932200000003
217,Aavin Organic Dairy 889,Dairy,Aavin,246.64,5,234.31,4.1,145,27,Delhi,DailyNeeds,130,227,24.0,FALSE,Pouch,1000,10,26,44,3/19/2024,3/29/2024,None,On-Time,53188.37,12765.2088
218,ITC Fresh Snacks 893,Snacks,ITC,230.95,20,184.76,3.3,247,22,Chennai,UrbanSeller,111,12,38.8,TRUE,Can,400,98,22,0,11/19/2023,2/25/2024,FreeDelivery,On-Time,2217.12,860.2425599999999
219,Britannia Classic Bakery 976,Bakery,Britannia,287.7,5,273.31,3.7,128,31,Mumbai,SellerA,143,243,24.9,FALSE,Can,750,13,28,64,12/5/2024,12/18/2024,None,On-Time,66414.33,16537.16817
220,FreshFarm Daily Fruits 269,Fruits & Vegetables,FreshFarm,252.06,0,252.06,4.0,95,21,Pune,QuickStores,109,57,35.4,TRUE,Can,2000,12,21,39,7/5/2024,7/17/2024,FlatDiscount,On-Time,14367.42,5086.06668
221,Britannia Classic Bakery 336,Bakery,Britannia,82.71,15,70.3,4.3,122,25,Bengaluru,DailyNeeds,81,197,35.2,FALSE,Jar,100,8,16,56,10/27/2025,11/4/2025,None,On-Time,13849.099999999999,4874.8832
222,Modern Daily Bakery 447,Bakery,Modern,302.59,5,287.46,3.7,176,24,Bengaluru,SellerA,97,607,35.3,TRUE,Box,100,14,19,100,2/22/2025,3/8/2025,FlatDiscount,On-Time,174488.22,61594.34165999999
223,ITC Classic Snacks 303,Snacks,ITC,294.41,5,279.69,4.5,419,30,Kolkata,QuickStores,136,84,36.3,TRUE,Bottle,750,241,27,29,4/22/2024,12/19/2024,None,On-Time,23493.96,8528.30748
224,P&G Daily Personal 631,Personal Care,P&G,78.09,20,62.47,4.5,217,10,Bengaluru,LocalMart,156,493,30.3,FALSE,Can,400,724,31,100,3/13/2025,3/7/2027,None,On-Time,30797.71,9331.70613
225,Parle Family Pack Snacks 50,Snacks,Parle,210.83,0,210.83,3.7,311,24,Jaipur,SellerB,125,119,5.5,FALSE,Box,100,71,25,39,3/27/2024,6/6/2024,FlatDiscount,Delayed,25088.77,1379.88235
226,Aashirvaad Classic Grocery 432,Grocery,Aashirvaad,374.18,20,299.34,3.9,485,26,Hyderabad,LocalMart,93,287,26.5,FALSE,Bottle,250,627,18,70,8/12/2025,5/1/2027,FreeDelivery,On-Time,85910.57999999999,22766.303699999997
227,Minute Maid Fresh Beverages 731,Beverages,Minute Maid,44.68,10,40.21,4.1,360,23,Bengaluru,DailyNeeds,82,53,38.2,FALSE,Bottle,300,463,16,20,10/29/2023,2/3/2025,Cashback,Delayed,2131.13,814.0916600000002
228,FreshFarm Original Fruits 666,Fruits & Vegetables,FreshFarm,38.2,25,28.65,3.3,86,34,Jaipur,SellerB,120,173,7.6,FALSE,Bottle,500,14,24,38,1/15/2024,1/29/2024,None,Delayed,4956.45,376.69019999999995
229,Coca-Cola Daily Beverages 507,Beverages,Coca-Cola,149.96,5,142.46,3.8,147,16,Pune,SellerB,111,158,21.7,FALSE,Box,200,458,22,45,10/29/2023,1/29/2025,None,On-Time,22508.68,4884.383559999999
230,FreshFarm Lite Fruits 554,Fruits & Vegetables,FreshFarm,98.15,10,88.34,4.2,129,27,Chennai,LocalMart,108,201,20.7,FALSE,Can,250,5,21,62,2/1/2025,2/6/2025,None,Delayed,17756.34,3675.5623800000003
231,Surf Excel Daily Household 317,Household,Surf Excel,606.57,10,545.91,4.3,46,27,Mumbai,QuickStores,96,57,23.2,FALSE,Jar,200,1485,19,38,1/31/2024,2/24/2028,None,Delayed,31116.87,7219.11384
